"Code","Name","Category","Unit","Current Stock","Minimum Stock","Cost","Price","Current Stock Value","Current Stock Cost","Amount Sold","Quantity Sold","Profit","Image_Path"
"","Bule de Alumínio Craquelado preto #8","Alumínio ","unit","0",0,"6.3","9.45","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\bule_de_alum_nio_craquelado_preto__8.webp"
"","Dominó 25 peças unidade","Diversos","unit","0",0,"3.4","5.15","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\domin__25_pe_as_unidade.webp"
"","Canudinho cores sortidas pacote com 100","Diversos","unit","17",0,"0.75","1.05","17.85","12.75","6.3","6","1.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\canudinho_cores_sortidas_pacote_com_100.webp"
"","Fermento em pó Royal 8.1oz com 12","Diversos","unit","0",0,"33","47.4","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\fermento_em_p__royal_8_1oz_com_12.webp"
"7898632470529","Kit Clareador Banho de Lua com 6","Higiene Pessoal","unit","0",0,"34.99","48.99","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\kit_clareador_banho_de_lua_com_6.webp"
"7896094919709","Engov After Bebida Reidratante Tangerina 250ml com 6","Suplementos ","unit","2",0,"26.99","35.9","71.8","53.98","224.9","6","62.96","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\engov_after_bebida_reidratante_tangerina_250ml_com_6.webp"
"0042279207049","Shampoo para Piolho Liendrex kit","Farmax ","unit","0",0,"5.8","8.75","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\shampoo_para_piolho_liendrex_kit.webp"
"7896020160168","Tenys Pé Baruel Canforado Aerosol 150ml","Higiene Pessoal","unit","0",0,"62.99","79.99","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\tenys_p__baruel_canforado_aerosol_150ml.webp"
"17896020160158","Tenys Pé Baruel Original Aerosol 150ml","Higiene Pessoal","unit","0",0,"62.99","79.99","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\tenys_p__baruel_original_aerosol_150ml.webp"
"","Solução Fisiológica Arboreto 500ml","Farmácia ","unit","0",0,"2.18","3.29","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\solu__o_fisiol_gica_arboreto_500ml.webp"
"7898567750857","Cera Depi Roll Mel Hidrasoluvel 300g","Higiene Pessoal","unit","0",0,"4.19","6.29","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\cera_depi_roll_mel_hidrasoluvel_300g.webp"
"8692857015973","Cotonete Pote com 100 pc","Higiene Pessoal","unit","0",0,"0.75","1.2","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\cotonete_pote_com_100_pc.webp"
"","Limpa Pelos em Rolo com 3 pc","Diversos","unit","0",0,"2.3","3.69","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\limpa_pelos_em_rolo_com_3_pc.webp"
"","Bucha Verde/Amarela com 10 pc","Limpeza ","unit","66",0,"1","1.9","125.399","66","45.6","24","21.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\bucha_verde_amarela_com_10_pc.webp"
"","Pá com Vassorinha","Limpeza ","unit","0",0,"1.75","2.8","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\p__com_vassorinha.webp"
"","Copo de Medir","Cozinha ","unit","0",0,"1","1.59","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\copo_de_medir.webp"
"","Recipiente para Ketchup/Maionese 12oz","Cozinha ","unit","126",0,"0.75","1.45","182.7","94.5","26.1","18","12.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\recipiente_para_ketchup_maionese_12oz.webp"
"","Colher de Bambu ","Cozinha ","unit","2",0,"0.75","1.2","2.4","1.5","14.4","12","5.4",""
"","Espátula Diagonal de Bambu","Cozinha ","unit","42",0,"0.75","1.2","50.4","31.5","7.2","6","2.7","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\esp_tula_diagonal_de_bambu.webp"
"0608106013643","Espátula de Bambu","Cozinha ","unit","72",0,"0.75","1.2","86.399","54",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\esp_tula_de_bambu.webp"
"","Jogo de Faca Sortido 3pc ","Cozinha ","unit","0",0,"3.5","5.6","0","0",0,0,0,""
"","Jogo de Faca c/ Tábua 6pc","Cozinha ","unit","0",0,"5.5","8.8","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\jogo_de_faca_c__t_bua_6pc.webp"
"","Espátula Non-Stick Cabo Verde ","Cozinha ","unit","11",0,"0.9","1.45","15.95","9.9",0,0,0,""
"","Espátula Non-Stick Furada Cabo Verde ","Cozinha ","unit","17",0,"0.85","1.39","23.63","14.45",0,0,0,""
"","Colher Non-Stick Furada Cabo Verde ","Cozinha ","unit","24",0,"0.85","1.39","33.36","20.4",0,0,0,""
"","Concha Non-Stick Cabo Verde ","Cozinha ","unit","10",0,"0.86","1.45","14.5","8.6",0,0,0,""
"","Colher Non-Stick Cabo Verde ","Cozinha ","unit","10",0,"0.85","1.39","13.899","8.5",0,0,0,""
"8692857013139","Cotonetes Box c/200pcs","Higiene Pessoal","unit","0",0,"0.85","1.59","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\cotonetes_box_c_200pcs.webp"
"","Rodo Cabo de Madeira 15.7”","Limpeza ","unit","0",0,"3.75","5.99","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\rodo_cabo_de_madeira_15_7_.webp"
"","Panela de Pressão 7 litros Uniware (copy)","","unit","0",0,"31.75","46.95","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\panela_de_press_o_7_litros_uniware__copy_.webp"
"","Panela de Pressão 4 litros Uniware ","Cozinha ","unit","0",0,"23.75","35.65","0","0",0,0,0,""
"7897070215334","Óleo de Copaíba Nutry Valle 30ml","Óleo ","unit","0",0,"37.72","59.59","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\_leo_de_copa_ba_nutry_valle_30ml.webp"
"","Algodão Apólo Bola 100g c/ 10","Farmácia ","unit","6",0,"16.44","24.9","149.399","98.640","74.7","3","25.38","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\algod_o_ap_lo_bola_100g_c__10.webp"
"7898170102715","Vitarex Vitamina Infantil 250ml","Suplementos ","unit","0",0,"5.01","7.9","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\vitarex_vitamina_infantil_250ml.webp"
"7896229996230","Natuhair Ampola Jaborandi c/24","Ampolas ","unit","2",0,"16.09","22.49","44.98","32.18",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\natuhair_ampola_jaborandi_c_24.webp"
"7896229996124","Natuhair Ampola Óleo de Côco c/24","Ampolas ","unit","0",0,"16.09","22.49","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\natuhair_ampola__leo_de_c_co_c_24.webp"
"7896229996216","Natuhair Ampola Semi Di Lino c/24","Ampolas ","unit","1",0,"16.09","22.49","22.49","16.09","22.49","1","6.4","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\natuhair_ampola_semi_di_lino_c_24.webp"
"","Novex Super Aloe Vera Shampoo 300ml","Novex ","unit","144",0,"2.25","3.4","489.599","324",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\novex_super_aloe_vera_shampoo_300ml.webp"
"","Novex Keratina Condicionador 300ml","Novex ","unit","552",0,"2.25","3.4","1876.8","1242","40.8","12","13.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\novex_keratina_condicionador_300ml.webp"
"","Novex My Curls Conditioner 300ml","Novex ","unit","0",0,"2.25","3.4","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\novex_my_curls_conditioner_300ml.webp"
"","Novex Meus Cachos Soltos Creme de Pentear","Novex ","unit","0",0,"4.2","6.3","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\novex_meus_cachos_soltos_creme_de_pentear.webp"
"","Novex Meus Cachos Cacheados Creme de Pentear 500ml","Novex ","unit","0",0,"4.2","6.3","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\novex_meus_cachos_cacheados_creme_de_pentear_500ml.webp"
"","Novex Meus Cachos Ativador de Cachos 500ml","Novex ","unit","0",0,"4.2","6.3","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\novex_meus_cachos_ativador_de_cachos_500ml.webp"
"","Novex My Curls Movie Star Leave-in 1kg","Novex ","unit","0",0,"6.3","9.45","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\novex_my_curls_movie_star_leave_in_1kg.webp"
"","Novex My Curls Movie Star Condicionador 300ml","Novex ","unit","48",0,"2.25","3.4","163.2","108","81.6","24","27.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\novex_my_curls_movie_star_condicionador_300ml.webp"
"","Novex My Curls Movie Star Shampoo 300ml","Novex ","unit","48",0,"2.25","3.4","163.2","108","81.6","24","27.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\novex_my_curls_movie_star_shampoo_300ml.webp"
"","Emergen-C 30’s Orange Vitamina C","Farmácia ","unit","0",0,"10.5","15.75","0","0","220.5","14","73.5","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\emergen_c_30_s_orange_vitamina_c.webp"
"","Thera Flu Nightime c/20","Farmácia ","unit","0",0,"24.95","37.45","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\thera_flu_nightime_c_20.webp"
"","Chapstick Pote c/24 ","Higiene Pessoal","unit","7",0,"23.5","32.9","230.299","164.5","164.5","5","47",""
"","Mundial Alicate 522-AP","Produtos de Unha ","unit","0",0,"5.44","8.16","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\mundial_alicate_522_ap.webp"
"","Trident Original c/12 de 14 Unidades","Balas","unit","0",0,"10.95","16.4","0","0","61.56","4","17.76","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\trident_original_c_12_de_14_unidades.webp"
"","Royal Baralho Cartas Plástico c/12","","unit","0",0,"9.5","29.95","0","0","59.9","2","40.9","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\royal_baralho_cartas_pl_stico_c_12.webp"
"","Descolorante Farmax 7 Tons 20g","Higiene Pessoal","unit","0",0,"19.95","27.9","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\descolorante_farmax_7_tons_20g.webp"
"","Palito de Dente Bambu com 200/2","Cozinha ","unit","0",0,"0.65","1.25","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\palito_de_dente_bambu_com_200_2.webp"
"","Pegador Stainless Steel Grandel 12”","Cozinha ","unit","62",0,"1.75","2.65","164.299","108.5","63.6","24","21.6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\pegador_stainless_steel_grandel_12_.webp"
"","Food Container Retangular Silicon Ring 3 Peças ","Cozinha ","unit","31",0,"2.75","4.15","128.65","85.25","49.8","12","16.8",""
"","Forma de Bolo Retangular ‘14x10’ - unidade","Cozinha ","unit","0",0,"4.5","6.75","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\forma_de_bolo_retangular__14x10____unidade.webp"
"","Borracha Panela de Pressão Uniware 4lt","Acessórios ","unit","0",0,"3","4.5","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\borracha_panela_de_press_o_uniware_4lt.webp"
"","Borracha Panela de Pressão Uniware 11lt","Acessórios ","unit","0",0,"3","4.5","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\borracha_panela_de_press_o_uniware_11lt.webp"
"","Crece Pelo Boe Gotero Capilar 4.25oz","Crece Pelo","unit","0",0,"8","10.99","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\crece_pelo_boe_gotero_capilar_4_25oz.webp"
"","Forma de Empada #4 - c/6 de 12","","unit","3",0,"29.82","44.9","134.7","89.460","44.9","1","15.08","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\forma_de_empada__4___c_6_de_12.webp"
"","Forma de Empada #3 - c/6 de 12","","unit","0",0,"27.99","41.9","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\forma_de_empada__3___c_6_de_12.webp"
"","Forma de Empada #2 - c/6 de 12","","unit","0",0,"25.15","37.75","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\forma_de_empada__2___c_6_de_12.webp"
"","Forma de Empada #1 - c/6 de 12","","unit","0",0,"24.36","36.55","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\forma_de_empada__1___c_6_de_12.webp"
"","Forma de Empada #0 - c/6 de 12","","unit","0",0,"20.16","30.25","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\forma_de_empada__0___c_6_de_12.webp"
"","Misteira de Alumínio ","Alumínio ","unit","36",0,"4.66","6.75","243","167.76","81","12","25.08",""
"","Lola Morte Súbita Reparação Total 250ml","Lola ","unit","0",0,"4.8","6.75","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\lola_morte_s_bita_repara__o_total_250ml.webp"
"","Lola Rapunzel Shampoo Rejuvenescedor 250ml ","Lola ","unit","0",0,"4.4","6.2","0","0",0,0,0,""
"","Lola Rapunzel Tônico do Crescimento 250ml","Lola ","unit","0",0,"5.6","7.85","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\lola_rapunzel_t_nico_do_crescimento_250ml.webp"
"","Lola Rapunzel Máscara 450g","Lola ","unit","0",0,"6.8","9.55","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\lola_rapunzel_m_scara_450g.webp"
"","Volia Classic Clear","Produtos de Unha ","unit","0",0,"23.09","32.49","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\volia_classic_clear.webp"
"","Palito de Unha Santa Clara c/100","Produtos de Unha ","unit","97",0,"25","39.9","3870.299","2425",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\palito_de_unha_santa_clara_c_100.webp"
"","Muriel Unhafort Fortificante para unhas 10ml c/11","Produtos de Unha ","unit","0",0,"27.99","41.99","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\muriel_unhafort_fortificante_para_unhas_10ml_c_11.webp"
"","Spray Nasal Original 30ml","Farmácia ","unit","54",0,"1.95","2.95","159.3","105.3","17.7","6","6","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\spray_nasal_original_30ml.webp"
"","Wrigley 5 Gum Rain - c/15","Balas","unit","0",0,"13.25","19.8","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\wrigley_5_gum_rain___c_15.webp"
"","Glass Cleaner Window 32oz c/12","Limpeza ","unit","0",0,"14","23.95","0","0","47.9","2","19.9","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\glass_cleaner_window_32oz_c_12.webp"
"","Trident Tropical Twist c/14","Balas","unit","0",0,"10.95","15.39","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\trident_tropical_twist_c_14.webp"
"","Trident White Dual Spermint c/16","Balas","unit","0",0,"10.95","15.39","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\trident_white_dual_spermint_c_16.webp"
"","Paroxide 16oz","Farmácia ","unit","6",0,"10","14.99","89.94","60","14.99","1","4.99","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\paroxide_16oz.webp"
"","Cotonetes - Swabs c/300 c/12 unidades ","Higiene Pessoal","unit","19",0,"23.5","32.9","625.1","446.5",0,0,0,""
"7898964247233","Volia Classic Nude ","Produtos de Unha ","unit","0",0,"23.09","32.49","0","0",0,0,0,""
"","Kit Banho de Lua Lightner Cless unidade ","Farmácia ","unit","0",0,"5.83","8.75","0","0",0,0,0,""
"","Lixa de Unha Darma 328 Larga canário 50 Unidades","Produtos de Unha ","unit","45",0,"7.99","11.95","537.75","359.55","59.75","5","19.8","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\lixa_de_unha_darma_328_larga_can_rio_50_unidades.webp"
"","Torneira Plastica Para Filtro de Barro com 12","Acessórios ","unit","0",0,"16.09","23.95","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\torneira_plastica_para_filtro_de_barro_com_12.webp"
"","Cuscuzeira de Alumínio #12 -unidade","Alumínio ","unit","26",0,"4.66","9.95","258.7","121.16","437.8","44","232.76","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\cuscuzeira_de_alum_nio__12__unidade.webp"
"","Lola CreoulaCondicionador 250g","Lola ","unit","132",0,"6","8.4","1108.8","792",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\lola_creoulacondicionador_250g.webp"
"","Lola Ondulados qShampoo 500g","Lola ","unit","0",0,"5.6","7.85","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\lola_ondulados_qshampoo_500g.webp"
"","Green Tea (chá verde) ","Chás ","unit","0",0,"2.5","3.75","0","0",0,0,0,""
"","Lacto-Purga - caixa c/25 cartela","Farmácia ","unit","0",0,"45","75","0","0","975","13","390","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\lacto_purga___caixa_c_25_cartela.webp"
"","DLC Óleo de Abacate 100% 2oz c/12","De La Cruz","unit","22",0,"20.76","34","748","456.72","102","3","39.72","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\dlc__leo_de_abacate_100__2oz_c_12.webp"
"","Capilo Óleo de Arnica 4oz","","unit","0",0,"19.32","29.95","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\capilo__leo_de_arnica_4oz.webp"
"","Óleo de Alecrim 100ml c/12","","unit","2",0,"69.64","85.95","171.9","139.28",0,0,0,""
"","Giovanna Baby Hidratante Blue - unidade ","Farmácia ","unit","78",0,"5.33","7.49","584.22","415.74","134.82","18","38.88",""
"","Depiflax Folhas Prontas Corporal","","unit","18",0,"6.23","8.95","161.1","112.140","53.7","6","16.32","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\depiflax_folhas_prontas_corporal.webp"
"","Sol Natus Semente de Linhaça Marron 200g c/6","Suplementos ","unit","37",0,"10.28","15.45","571.65","380.359","30.9","2","10.34","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\sol_natus_semente_de_linha_a_marron_200g_c_6.webp"
"","Sol Natus Chá Digest 50g c/6","Chás ","unit","13",0,"19.71","29.56","384.28","256.23",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\sol_natus_ch__digest_50g_c_6.webp"
"","Sol Natus Cha Fiber c/6","Chás ","unit","15",0,"19.71","29.56","443.4","295.650",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\sol_natus_cha_fiber_c_6.webp"
"","Sol Natus Chá Pure 50g c/6","Chás ","unit","17",0,"19.71","29.56","502.52","335.07",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\sol_natus_ch__pure_50g_c_6.webp"
"","Sol Natus Semente de Linhaça Dourada 200g c/6","Suplementos ","unit","25",0,"11.76","17.65","441.249","294","52.95","3","17.67","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\sol_natus_semente_de_linha_a_dourada_200g_c_6.webp"
"","Sol Natus Cha Termo 50g c/6","","unit","17",0,"19.71","29.56","502.52","335.07",0,0,0,""
"","Sol Natus Cha Vegan ","","unit","18",0,"19.71","29.56","532.079","354.780",0,0,0,""
"","Santa Clara Folha de Tecido p/ Depilar c/100","Depilação ","unit","0",0,"6.99","9.79","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\santa_clara_folha_de_tecido_p__depilar_c_100.webp"
"","Desodorante Creme Herbissimo Hibisco c/12","Desodorante ","unit","0",0,"16.79","25.2","0","0","126","5","42.05","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\desodorante_creme_herbissimo_hibisco_c_12.webp"
"","Desodorante Creme Herbissimo Cedro c/12","Desodorante ","unit","38",0,"16.79","25.2","957.6","638.02","100.8","4","33.64","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\desodorante_creme_herbissimo_cedro_c_12.webp"
"","Desodorante Creme Herbissimo Talco c/12","Desodorante ","unit","9",0,"16.79","19.95","179.549","151.109","79.8","4","12.64","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\desodorante_creme_herbissimo_talco_c_12.webp"
"","Ora Pro-Nobis Liquido 500ml","Farmácia ","unit","48",0,"6.49","9.1","436.799","311.52","107.4","12","29.52","C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\ora_pro_nobis_liquido_500ml.webp"
"","Voltaren Pomada 20g","Farmácia ","unit","0",0,"4.29","6.45","0","0",0,0,0,"C:\\Users\\abner\\OneDrive\\Documents\\Discover Supply\\kyte_images_optimized\\voltaren_pomada_20g.webp"
